"","F_value Intercept","p_value Intercept","F_value log10MLSP","p_value log10MLSP","F_value cEi","p_value cEi","Coefficient Intercept","Coefficient log10MLSP","Coefficient cEi","Coef SE Intercept","Coef SE log10MLSP","Coef SE cEi","Coef tval Intercept","Coef tval log10MLSP","Coef tval cEi","Coef pval Intercept","Coef pval log10MLSP","Coef pval cEi","R t value cEi","p.adjusted GFS vs.cEi","R t value log10MLSP","p.adjusted GFS vs.log10MLSP"
"PTHR10000_SF7",1.26957532757009,0.266243027056897,0.0183453197938793,0.892907206608087,0.421185611635319,0.519879275107076,-0.607753258348876,0.688710948323223,-0.724307095422968,2.64240877197223,1.32353567629403,1.11605597362329,-0.229999712684599,0.520356920224205,-0.648988144448971,0.819208536366313,0.605547195708145,0.519879275107076,-0.0996426713523078,0.790832575146959,0.0800352393996106,0.976816722150795
"PTHR10003_SF33",9.68252385434371,0.00334029780978366,0.152648723074629,0.697991704535976,0.0313774981335935,0.86025231786466,1.48456940623532,-0.131750403464618,-0.105824019933505,1.41445496641529,0.708475399574398,0.597413591505254,1.04956993434561,-0.185963272039882,-0.177136947398315,0.29991797929691,0.853368824171955,0.86025231786466,-0.0273226201546525,0.957045176240818,-0.028682949662629,0.941230810467913
"PTHR10010",61.5499801239172,9.21028078130142e-10,2.08622821410784,0.156051877805451,0.136983641654718,0.71315820542383,5.18325816180045,-0.988692099991224,0.229374467111291,1.46731968838383,0.734954400963159,0.619741699621125,3.53246685288433,-1.34524277791322,0.370113012004061,0.00101547854731579,0.185765600129695,0.71315820542383,0.0570167727700328,0.896163837949739,-0.203243019275738,0.614249915209456
"PTHR10015_SF142",20.5045149941043,4.84736114731875e-05,5.78405899294835,0.0206568410403304,0.242808336890407,0.624751467647148,0.616359294203247,0.639365545764789,0.173836664763668,0.835263704341306,0.418368771529664,0.352784571663778,0.73792179763074,1.52823439337287,0.49275585931616,0.464665211478686,0.133951355197243,0.624751467647148,0.0758150465158265,0.85077358016002,0.229516631991089,0.206718460096091
"PTHR10024_SF10",57.9817345319417,1.94561492391287e-09,4.82614682109712,0.0336015714796889,1.16403056896771,0.286788525640958,2.18976420416733,-0.593415963061174,0.227105778150268,0.498379324574247,0.249629362193274,0.210497038997596,4.39377015898079,-2.37718815546116,1.07890248353024,7.4138193723157e-05,0.0220761277490009,0.286788525640958,0.164218165809207,0.608030357739759,-0.344371689205849,0.281124078796669
"PTHR10024_SF173",3.45618840809202,0.0700310800016942,20.1671049292569,5.45780936992219e-05,11.6501018496824,0.00143287094879578,2.45202124204626,1.20341439082702,2.7627581877717,1.91642593554267,0.959903752806854,0.809427608648385,1.27947613136008,1.25368234816055,3.41322455307036,0.207752718642672,0.216891197857934,0.00143287094879578,0.465993206856189,0.026918434688059,0.189926323658594,0.00215422117628437
"PTHR10024_SF185",8.16924655808844,0.0066035611813482,20.5343733922269,4.79691289333395e-05,21.523548768756,3.40244823888689e-05,2.34348940120708,0.225776013190552,1.77342204101041,0.905042947520671,0.453319956521286,0.38225674947793,2.58936817045752,0.498050019511881,4.63934788184245,0.0131570946839491,0.621046804987146,3.40244823888689e-05,0.582089229158261,0.0144037772947552,0.0766248447451339,0.00215422117628437
"PTHR10024_SF188",9.84136124876434,0.00311474519611561,21.3889312145524,3.56401676320721e-05,15.5606737649297,0.000297727800437201,1.96451708008373,0.483478165091782,1.58380104481214,0.950605783793753,0.476141572904114,0.401500810479075,2.06659491618448,1.01540842599171,3.9447019868337,0.0449739414040514,0.315725163894234,0.000297727800437201,0.519937646983655,0.0144037772947552,0.154792448393523,0.00215422117628437
"PTHR10025_SF29",3.29021202568389,0.0768425818961909,1.40333167184158,0.242826917349013,6.34783145605194,0.0156440600560982,-2.15959755578963,0.836262015471154,-2.50820463222412,2.35702559243674,1.18059230449788,0.995520647798411,-0.916238484095965,0.708341069381124,-2.51949031672121,0.36477297928604,0.482646494260377,0.0156440600560982,-0.362346602715834,0.122279248055285,0.108652326883463,0.71592206563482
"PTHR10025_SF30",5.86007982049061,0.0198901833008649,1.91905956451694,0.173274081929421,4.49303928882065,0.0399853691389473,-0.484490127368887,0.243534543114418,-1.46139039025425,1.63233827906347,0.817609285526398,0.689439463964164,-0.296807428694779,0.297861762856111,-2.11967905325798,0.768076457758555,0.767277176685825,0.0399853691389473,-0.310868086145963,0.201230198254907,0.0459126000751371,0.637197085131519
"PTHR10026_SF45",6.42416757512548,0.0150727685630993,0.095362456791001,0.758994142813161,0.581707489330144,0.449906401332015,2.32518548862376,-0.530753583365133,0.469989941749305,1.45898310276575,0.73077875312205,0.61622063343433,1.59370282233973,-0.726284913316972,0.762697508406934,0.118501497692147,0.471692505214568,0.449906401332015,0.11688015839795,0.74795003022755,-0.11137100751121,0.95376035950302
"PTHR10026_SF60",1.88984876902481,0.176509419557227,2.91308394389922,0.0952481561676236,0.974972085313523,0.329097774954427,1.24963910371832,-0.953520941295197,-1.17564105430027,2.81898444127518,1.41197929651163,1.19063502157846,0.443294076200377,-0.675308018786764,-0.987406747654442,0.659828184153852,0.5031812688954,0.329097774954427,-0.150621958077528,0.647554202215801,-0.103641134920897,0.505043517737576
"PTHR10029_SF5",20.9797600542363,4.10651601801218e-05,0.280395425662189,0.599230177280179,0.345679260065193,0.559717515870978,3.42450527312822,-0.605600074606033,0.383250829973149,1.5433359344783,0.773029590067562,0.651848157352428,2.21889816508796,-0.783411246331598,0.587944946457738,0.031951692989301,0.437781244450236,0.559717515870978,0.0903508223997097,0.817223822114137,-0.120009329872249,0.918092342477884
"PTHR10030",193.058889676252,2.64165529827638e-17,0.37185193065774,0.545281747433691,20.5122945538336,4.83416344697458e-05,0.55963814718792,0.628662016079817,-0.984460174907336,0.514641798265188,0.257774946761058,0.217365707880768,1.08743236378081,2.43880184625758,-4.5290500719062,0.283047067767684,0.0190438244170856,4.83416344697458e-05,-0.572828215998701,0.0144037772947552,0.352202455010216,0.903910503240291
"PTHR10031_SF3",16.4953040737815,0.000208426274192364,0.255984108447407,0.615538058848493,0.685647197495655,0.41232947654778,1.65788494999008,0.135442961613879,-0.659669760904018,1.88621089922641,0.944769577145136,0.796665892092003,0.878949936441376,0.143360841511381,-0.828038161859497,0.384429536839176,0.886690826522477,0.41232947654778,-0.126738749382527,0.720269537857977,0.02211564771147,0.924581636834503
"PTHR10032_SF11",93.01491899648,3.26971666484608e-12,3.39733454529913,0.0723663772022042,0.0620898876067822,0.804437351746327,0.735502067007865,0.281907507170828,-0.0376446822368816,0.357690350941426,0.179160751189818,0.151075207254037,2.0562535865786,1.57348920061265,-0.249178425243403,0.0460067067309026,0.123109347161441,0.804437351746327,-0.0384206770091002,0.934245134036667,0.235939985803979,0.443754060796307
"PTHR10032_SF206",36.8607511016344,3.13624039611033e-07,0.00733798821983737,0.932142127764775,0.0815237285751456,0.776646459563046,1.30411328756928,-0.0724135375481065,0.0700387779424708,0.580778550723244,0.290901672769892,0.245299432003916,2.24545704373082,-0.248927882946162,0.285523604234651,0.0300601382759757,0.80462986323778,0.776646459563046,0.0440145523066843,0.921985986242975,-0.0383821029766557,0.984276439888967
"PTHR10032_SF26",5.89005441996782,0.0195963608639388,4.14428744361665,0.0481154288439894,12.1807277737598,0.00114833612966594,-1.67870470728593,0.513671177274907,-2.22816031244277,1.51155460883747,0.757110887869883,0.638424897973582,-1.11058158102341,0.678462277461246,-3.49008993777522,0.273066300634904,0.501199997062957,0.00114833612966594,-0.474148304029693,0.0231515767019968,0.104119990578917,0.357021665012941
"PTHR10032_SF71",7.73686566904128,0.00806768880497509,0.412053875106639,0.524417144349783,4.27717766776984,0.0448219942103206,-1.41785141102619,1.18012598922392,-1.13111035102778,1.29491230406072,0.648598600744611,0.546923181452584,-1.09494010256906,1.81950128765172,-2.06813386118255,0.279782415976617,0.0759680719857965,0.0448219942103206,-0.304015140669697,0.215528665587715,0.270304037595134,0.898969745996539
"PTHR10033",1072.61175549652,1.56431613895953e-31,0.238309373491622,0.627968865615204,4.98498683227682,0.0309553073155783,1.63673773728581,0.172834566461276,-0.180055157876603,0.190935896660733,0.0956364033438529,0.080644278170588,8.5721845180012,1.80720479250838,-2.2327084073557,9.03289673746816e-11,0.0778969877230105,0.0309553073155783,-0.325726020196129,0.177199840907597,0.268609496055726,0.926051806753382
"PTHR10036_SF6",8.02367431932144,0.0070620863250741,2.61219875285245,0.113532419090164,6.69023762588114,0.0132499659334421,2.18330509425437,-0.201996477000578,1.04806197049009,0.959356929840966,0.480524866709675,0.40519697169593,2.27580061845834,-0.420366334803274,2.58654936660431,0.0280215888654166,0.676360866901764,0.0132499659334421,0.370680572151314,0.112799090884313,-0.0647279107577086,0.542461835953352
"PTHR10037_SF133",96.0850293820235,2.02962326551119e-12,0.730761520680515,0.397486604151307,7.42890520392608,0.00931963950387875,0.885211057981683,0.358487633139317,-0.753456849260627,0.654500530542298,0.327827704598313,0.276436876307425,1.35249861027343,1.09352451946846,-2.72560180582676,0.18345319603643,0.280395929018853,0.00931963950387875,-0.387678675102398,0.0918778481874536,0.166382553542527,0.829105834036486
"PTHR10037_SF137",21.7983268104095,3.0960792970164e-05,0.315967679259926,0.577028890616373,0.568218316181416,0.4551731748592,0.477447829111657,0.345886885636961,-0.240323930790737,0.754837435431005,0.37808468023271,0.318815483002836,0.632517422561374,0.914839726973514,-0.753802571089683,0.530477490155712,0.365498389360177,0.4551731748592,-0.115535348262475,0.750664809173198,0.139777039414468,0.914246580002725
"PTHR10037_SF161",13.0528207812531,0.000802804725333279,0.0611313340976596,0.80592133903281,0.89345930945287,0.349947989096758,0.504614892896956,0.204602412615095,-0.391104151730504,0.979645759830782,0.490687181718091,0.413766224927352,0.515099348752472,0.416971178865323,-0.945229765428951,0.609184158769268,0.678823089327351,0.349947989096758,-0.14432509520878,0.672162703077649,0.0642072893937929,0.956367182455117
"PTHR10037_SF188",21.9023477485377,2.98778776161644e-05,6.21108361495846,0.0167263754470251,6.80292794755423,0.0125504534686366,1.7791492487606,0.0853621247713654,0.790437701830857,0.717519547722399,0.359392812316525,0.303053784077992,2.47958296663568,0.23751761817703,2.60824230997701,0.0172496986746326,0.813410100251109,0.0125504534686366,0.373357600185568,0.111072856929069,0.0366251748511908,0.177712364325334
"PTHR10037_SF189",1.20740644075058,0.278105512460345,0.568244228668448,0.455162963325322,4.63966002750868,0.0370261051596321,-2.83755948875647,1.08611109767456,-2.45310676903696,2.69641911736458,1.35058850013188,1.13886795080561,-1.05234363251728,0.804176177694768,-2.15398700727481,0.298658950016094,0.42582377114802,0.0370261051596321,-0.315402688765105,0.193218298768635,0.123142648967998,0.863286192320365
"PTHR10037_SF200",8.6344388510322,0.00533877189492861,7.9551801074522,0.00728945077844699,13.8088384838302,0.000591951726539467,3.25515869895381,-0.135488190777246,1.91569202674691,1.2205656478052,0.611359679571219,0.515521896869744,2.66692635894446,-0.221617805859019,3.71602455371735,0.0108244546885973,0.825685445728959,0.000591951726539467,0.497424397970556,0.0157685402573427,-0.0341763928985222,0.093096975767809
"PTHR10037_SF28",13.7681655338228,0.000601657421766999,0.454933310242473,0.503697395910071,0.29323163304174,0.591018185562449,1.27335786536367,-0.100312661473696,-0.269801240198187,1.1796483327179,0.590864922336596,0.498239932620993,1.07943853269377,-0.169772578607317,-0.541508663865814,0.286552384505372,0.86600411295922,0.591018185562449,-0.0832664355815627,0.830842911880817,-0.0261874934969706,0.888737333135799
"PTHR10044_SF79",32.728849565255,1.00023485890175e-06,2.08706620859707,0.155970763103695,0.334516054592326,0.566100529532162,2.46513829986323,-0.440412180890758,-0.291526360137014,1.19339269020575,0.597749227170828,0.504045042125862,2.06565560531314,-0.736784191215516,-0.578373628887353,0.0450669048967318,0.465349518925723,0.566100529532162,-0.0888916941255655,0.81939196457446,-0.112960603457988,0.614249915209456
"PTHR10046",142.635336441357,4.33048587160684e-15,0.108696757304697,0.743271480757999,0.00118239869874503,0.972732232888756,1.89679204189906,0.0707187273022843,-0.00745878430242113,0.513570539246044,0.257238372123013,0.216913247595178,3.6933427775738,0.274915156392244,-0.0343860247592686,0.000633155902900321,0.784729308248804,0.972732232888756,-0.00530580412733288,0.991628312730342,0.0423822136608617,0.950848899706336
"PTHR10048_SF15",8.19124026297601,0.00653708775460228,6.51131699943828,0.0144477709717484,12.3246432542032,0.0010819318986418,-0.81289882782802,0.162291916144641,-1.62341474139317,1.094854310968,0.548393101128299,0.462426066308824,-0.742472144178987,0.295940842090703,-3.51064712755401,0.46193383642734,0.768733600530514,0.0010819318986418,-0.476308944456924,0.0222468882442118,0.0456171262760381,0.159291043641563
"PTHR10048_SF35",37.8473532466344,2.40018253601865e-07,1.14646882732703,0.290404276393596,1.19467619252929,0.280618097324708,1.90973275874541,-0.42853770006138,0.259405430094533,0.561911582736345,0.281451543214229,0.237330720822935,3.39863568827959,-1.52259850902717,1.09301243932962,0.00149398735003174,0.135353621618509,0.280618097324708,0.166306794679924,0.601094321435277,-0.228714565518948,0.762185704360229
"PTHR10048_SF54",39.4086431966465,1.58289315543874e-07,0.0839159394940882,0.77348447379682,2.45164761972745,0.124905921074624,0.349257864681471,0.34727295235152,-0.373690384062234,0.565063069741058,0.283030067146013,0.238661792659629,0.618086517035204,1.22698254589455,-1.56577380860948,0.539855744834945,0.22666283328995,0.124905921074624,-0.234847041062939,0.39130088218891,0.186022883387769,0.954863018809829
"PTHR10052",2.19273901296223,0.146125983387557,4.58487541849228,0.0381029440346811,2.01223093301607,0.163413908283599,1.83442955260986,-2.03989351105579,-3.33414671197449,5.56493148518955,2.78737545640335,2.35042174122611,0.329640995130307,-0.731833060512034,-1.41853125909021,0.743309683339054,0.468334535931287,0.163413908283599,-0.213821917038002,0.451290819377955,-0.112211107086217,0.305785374165703
"PTHR10055",1072.61175549652,1.56431613895953e-31,0.238309373491622,0.627968865615204,4.98498683227682,0.0309553073155783,1.63673773728581,0.172834566461276,-0.180055157876603,0.190935896660733,0.0956364033438529,0.080644278170588,8.5721845180012,1.80720479250838,-2.2327084073557,9.03289673746816e-11,0.0778969877230105,0.0309553073155783,-0.325726020196129,0.177199840907597,0.268609496055726,0.926051806753382
"PTHR10057",39.8248154595607,1.41863906618594e-07,0.635883494620999,0.429690740224031,0.508097651143359,0.47990526232036,1.01160995430292,0.497859412943785,-0.279932266621501,0.929808245358061,0.465724454859887,0.39271669756891,1.08797696659848,1.06899993708418,-0.712809687885454,0.282809357744816,0.291175302404262,0.47990526232036,-0.109329599913362,0.767639632368602,0.162751017633418,0.852983587582095
"PTHR10060_SF15",26.5013233572883,6.5768549719245e-06,2.24344356062302,0.141660472562433,15.5376708403853,0.000300377982948516,-0.587986513018443,0.477643815299837,-1.14970937132848,0.690572275950382,0.345895401943324,0.291672250700943,-0.851448187967352,1.3808909069514,-3.94178523519297,0.399349173914407,0.174616679529202,0.000300377982948516,-0.519657045382124,0.0144037772947552,0.208397824756293,0.596839870009925
"PTHR10060_SF19",16.7468759409593,0.000189565989185385,3.79836099935121,0.0580028706219692,1.07477996940808,0.305800451379286,1.25074502907741,0.413167646798879,0.435492381060328,0.994568741376021,0.49816183843332,0.420069141748735,1.2575752454747,0.829384378575161,1.03671595406267,0.215493090763282,0.411576076264845,0.305800451379286,0.157960408470635,0.630004706151221,0.126941482380368,0.392350023372502
"PTHR10061",7.36086625119083,0.00962326403972372,0.453564512275537,0.504336501419143,0.817886382968866,0.370957322876825,0.828073146913129,0.0578669766290295,-0.690935543436686,1.80886048532738,0.9060261270562,0.763995931104168,0.457787183494839,0.0638689932894617,-0.904370711029977,0.649464960291519,0.949377558502669,0.370957322876825,-0.138208220775144,0.69232445511799,0.00985472106519728,0.889258856811142
"PTHR10063",156.956302260421,8.93180609923343e-16,0.400749656894733,0.530134380178185,8.09737163364669,0.00682585926687239,1.64802845514409,0.543973213892346,-0.973625876192603,0.810091541926124,0.405760481942018,0.342152778986405,2.03437311692655,1.34062639932017,-2.84558809978653,0.0482602628451677,0.187248401278655,0.00682585926687239,-0.402035650088595,0.0766610770379988,0.202574232210009,0.899406085584676
"PTHR10064_SF1",7.17181288552412,0.0105237088518902,4.75390461925489,0.0348855105904224,0.120602899497161,0.730115770599721,4.96635020734545,-2.15859965404353,0.333570502014931,2.27416928721434,1.13909105112219,0.960525201455415,2.18380849449814,-1.89501941211543,0.347279281698695,0.0346125321241977,0.0649870369344086,0.730115770599721,0.053509585288091,0.903734195833677,-0.280655549790101,0.288941513567567
"PTHR10064_SF2",1.92436513701371,0.172694026857677,2.09104471123814,0.155586332696633,9.26650422112181,0.00401719500828978,-7.77883667607104,2.41735370555596,-7.34757600836811,5.71478833417194,2.86243609352694,2.41371574526862,-1.36117669127953,0.844509231497786,-3.04409333318179,0.180716614776124,0.403169855984275,0.00401719500828978,-0.425148950799338,0.0527528513523576,0.129218105011924,0.614249915209456
"PTHR10066_SF51",2.76716657894782,0.103661724224406,0.386081903100548,0.537724205814,0.619902126968686,0.435504429165755,0.359856908208401,0.0275022486876038,-0.635437954567367,1.91084567813703,0.957108700868786,0.80707071380381,0.188323375522006,0.0287347180760549,-0.78733863551123,0.851530156368922,0.977212274689854,0.435504429165755,-0.120602230275762,0.742243218862707,0.00443381967701732,0.901587887476373
"PTHR10067",10.1321392307378,0.00274261862445252,0.539414657359306,0.466756307064568,0.124533316943947,0.725933799598228,1.08890304391614,-0.168359124899259,-0.148750099570331,0.997995339805376,0.4998781607971,0.421516410500964,1.09109030922779,-0.336800320763755,-0.352892783921614,0.281453127046893,0.737944632570046,0.725933799598228,-0.0543719897790068,0.90152776254191,-0.0518993795693208,0.869598567401287
"PTHR10068",2.88949000451278,0.0965547213919384,1.98218901354715,0.166518978900734,1.08890812531189,0.302682524498819,3.10036209808465,0.85829091775875,1.84161224458937,4.17846338294954,2.09291818059409,1.76482876857329,0.74198618342232,0.410092915106274,1.04350760673408,0.462225093930242,0.68382219475974,0.302682524498819,0.158969158255895,0.626119556433243,0.0631523996454903,0.62975605921917
"PTHR10071_SF150",7.82014967301643,0.00776083522849937,0.0934074242900513,0.761398916409177,4.53850670054731,0.0390410310541792,-1.33524758313951,1.09045213567606,-1.22313979776009,1.35935732817289,0.680877970037053,0.574142381938735,-0.9822638650385,1.60153828389648,-2.13037712636691,0.331594599826153,0.11675344589512,0.0390410310541792,-0.312284384727563,0.198112846974256,0.239905793180885,0.95376035950302
"PTHR10072_SF41",4.19146745959329,0.0469167773555788,3.8923561178394,0.0551119530046961,0.746151864486054,0.392603727424668,2.13570477585104,-1.15411793049183,-0.87683331758828,2.40335239988074,1.20379658048701,1.01508738203544,0.888635713995589,-0.958731690386526,-0.863800824545829,0.379260203687651,0.343180700368497,0.392603727424668,-0.132118946522561,0.707812358470261,-0.146342828096911,0.382289183350881
"PTHR10073_SF9",3.46727163234764,0.0696007344229796,0.390378629699299,0.53548029001591,2.33601742810231,0.133909446549821,-0.62518351462882,0.44520144226634,-1.14375966960815,1.7717839592391,0.887455152893767,0.748336174422715,-0.352855387006273,0.50166077780342,-1.52840355538134,0.725961631889794,0.618525816740695,0.133909446549821,-0.229540698932646,0.401196366194947,0.0771770618448343,0.90036463960527
"PTHR10075_SF12",25.4762921428054,9.12582537840145e-06,0.0240178166378826,0.877581982651767,0.719432941393696,0.40113819448038,0.703857827117852,0.147526100124454,-0.247999917251104,0.692261855780178,0.34674168250612,0.29238586688401,1.01675084542193,0.425463991113473,-0.848193929118628,0.315093487553563,0.672670693865964,0.40113819448038,-0.129772424974375,0.716780845894212,0.0655094982405521,0.97536629243694
"PTHR10078",71.0459168102939,1.42171153623157e-10,0.538196264717388,0.467256770787031,0.429291891943447,0.515909421492546,5.1527636639158,1.36931366046415,-0.769542169411252,2.7808022512843,1.39285451491538,1.17450827325801,1.85297737785419,0.983098841839439,-0.655203702632584,0.0709202885512299,0.331188365312368,0.515909421492546,-0.100587369547006,0.789139022586488,0.149979630635367,0.869598567401287
"PTHR10082",440.83500137653,6.83939611595795e-24,1.87849062140741,0.177786783378888,1.84676503030689,0.181413470157352,9.66322330447812,0.118989530167519,0.761606809496839,1.32690253352552,0.664621939161659,0.560434674099164,7.28254190517174,0.179033407048841,1.35895733204059,5.74808093819845e-09,0.858772355147858,0.181413470157352,0.205228203086464,0.480014002663468,0.027614919092435,0.645627584211969
"PTHR10083_SF204",16.1857993623577,0.000234376595842024,0.455534305445272,0.503417228795617,3.986111741382,0.0523855575057593,-0.529561050904918,0.735470352180136,-0.688320198130371,0.816262425390677,0.408851367995009,0.344759132487119,-0.648763234019331,1.79886973544164,-1.99652491629381,0.520023230001197,0.0792278465779255,0.0523855575057593,-0.294415987366559,0.235408896197994,0.267459447020117,0.888737333135799
"PTHR10093_SF3",7.18456340579773,0.0104602346869404,2.49263495114198,0.121883032062923,0.459452742373005,0.501597158501313,1.77286010638129,-0.649679810801549,-0.478631255243772,1.67183978976595,0.837394891461709,0.706123444676864,1.06042463951015,-0.775834456868378,-0.677829434572596,0.29501170397433,0.442193710194918,0.501597158501313,-0.104023922960836,0.780906566713584,-0.118865133422079,0.563470437937428
"PTHR10098_SF99",0.959837577513602,0.332837714089645,18.9870085801168,8.31166034124897e-05,18.0182081098686,0.000118213236757374,4.69506022970978,0.835671129115451,4.84203569214876,2.70076137021575,1.3527634575514,1.14070195820255,1.73842098064914,0.617751111216498,4.24478599105639,0.0894636733147109,0.540074734334237,0.000118213236757374,0.547916383678051,0.0144037772947552,0.0948909461437709,0.00277033001535338
"PTHR10104",86.2182187269649,9.78382295520385e-12,0.094316251515884,0.760277622289463,1.14615948741251,0.290468497757371,4.43284776013032,0.439269853618418,-0.878289453210359,1.94235750001343,0.972892413411985,0.820380144735898,2.28219972898896,0.451509177749547,-1.0705883837463,0.0276077773248404,0.653945547769848,0.290468497757371,-0.162986432765091,0.613128856604297,0.0695009103117918,0.95376035950302
"PTHR10106",127.63316667564,2.59908709105206e-14,0.193244769383758,0.662483342245294,3.33437491819125,0.0749608883251267,1.95494405199936,0.343569581037404,-0.633787284029423,0.821770094062673,0.411610061524153,0.347085368528763,2.37894280422703,0.834696751010405,-1.82602708583177,0.0219840753954357,0.408611314391162,0.0749608883251267,-0.27120231929391,0.290087407722611,0.127741341632655,0.926860325702229
"PTHR10108_SF734",11.3731583214565,0.00161015212565959,0.828465889965217,0.367910745545332,0.421059932031335,0.519941251884751,1.17969635420182,-0.167588204946169,-0.325595942840563,1.18801261615893,0.595054443525849,0.501772697346291,0.992999853836574,-0.281635078553764,-0.648891309875032,0.326396734933797,0.779606372082917,0.519941251884751,-0.099627951396774,0.790832575146959,-0.0434162589417588,0.809677908061159
"PTHR10110_SF94",28.6048411817306,3.41310636441458e-06,2.41123232224827,0.127971217611275,6.42646475142238,0.015055927322667,0.473800518596654,0.263682920254222,-1.29294929207715,1.20756204401247,0.604846405121548,0.510029654395587,0.39236122147589,0.435950214833853,-2.53504728780794,0.696775472784196,0.66510547093898,0.015055927322667,-0.364287846232691,0.120360053432462,0.0671168959189045,0.575522352978673
"PTHR10113",2.12516856881004,0.152334227947712,0.410988729111491,0.524951087811833,5.28829382608478,0.0265082274135719,-2.9839176540869,1.32698310882279,-2.61477467598427,2.69209578228876,1.34842301829042,1.13704193357901,-1.10839951301808,0.984100012253717,-2.29962906271529,0.273996318629254,0.330701713752921,0.0265082274135719,-0.334411316988492,0.163933005958512,0.150128926457864,0.899272127359144
