"","F_value Intercept","p_value Intercept","F_value cEi","p_value cEi","Coefficient Intercept","Coefficient cEi","Coef SE Intercept","Coef SE cEi","Coef tval Intercept","Coef tval cEi","Coef pval Intercept","Coef pval cEi","R t value cEi","p.adjusted GFS vs.cEi"
"PTHR11778",22.4925751469289,2.24478539910232e-05,33.3577305553146,7.20408198907816e-07,4.76187695150298,2.58590440954375,0.64059561734628,0.447727962277503,7.43351472061181,5.77561516682982,2.66012879244584e-09,7.20408198907816e-07,0.65666880856327,3.3212353356952e-05
"PTHR11781",15.0501658948085,0.000346240228252902,0.864291362588163,0.357613191158041,3.66498196110066,0.69801636214554,1.07424974965255,0.750819453591515,3.41166657221568,0.929672717997125,0.00139487736830524,0.357613191158041,0.138796872473458,0.695106838986782
"PTHR11782",841.064121680832,2.57537974553509e-30,0.275782586381637,0.602115261942941,8.60280879159992,0.150464390863347,0.409939772464123,0.286516944562001,20.9855431686683,0.525150060822273,1.51040071016874e-24,0.602115261942941,0.0789224024549662,0.849658383963154
"PTHR11783_SF39",12.6763155362821,0.000903214938431732,0.909628075999177,0.345423633081963,1.06602526631926,-0.382004692039915,0.573068468850896,0.400531584757009,1.86020575945634,-0.95374424034915,0.0695487858318847,0.345423633081963,-0.142318775698635,0.680320069727143
"PTHR11783_SF57",7.1832105965938,0.0103157521565734,0.501101589565057,0.482749642244155,0.893143411088161,-0.313978950105503,0.634610695522268,0.443544953870802,1.40738789527196,-0.707885294073169,0.166337824854446,0.482749642244155,-0.106115178593365,0.786842484714049
"PTHR11785_SF196",2.50054573348127,0.120969528135423,0.0473021979607875,0.828831405512919,2.84825886376336,0.339025004213072,2.23028731324563,1.55880241296289,1.27708158803021,0.217490684767848,0.208271779840507,0.828831405512919,0.0327703442518871,0.937246627945656
"PTHR11785_SF207",11.3450173778653,0.00158110601737569,0.24147836061795,0.625582833599732,0.848391676326104,-0.142222777550552,0.414094813598198,0.289421004548932,2.04878604721988,-0.491404477612842,0.0464764560459917,0.625582833599732,-0.0738795589319712,0.86052871088076
"PTHR11785_SF209",1.7728357398282,0.189888872989584,0.366595017171353,0.54797667688558,2.15907946486413,0.665772417327307,1.57326638799685,1.09959440081019,1.37235466373445,0.60547090530541,0.176908888745259,0.54797667688558,0.0909002817055674,0.823582644797107
"PTHR11785_SF248",28.6997625108567,2.93991683330612e-06,0.0941342549914602,0.76043300199604,1.01660671339836,-0.0606815422814618,0.282977893878902,0.197780178891691,3.59253049580407,-0.306813061963568,0.000821335741904819,0.76043300199604,-0.0462044106283885,0.911373774632174
"PTHR11785_SF305",11.8364442163318,0.00128332142891172,0.123218927103681,0.727244439243427,1.02554520103881,-0.114428171150715,0.466405851005731,0.325982469455796,2.19882576264296,-0.351025536255813,0.0331927045803446,0.727244439243427,-0.0528451478675714,0.904788108008089
"PTHR11786",8.03834881475171,0.00689325318092894,0.210002080559354,0.649021155080786,1.58859560871523,0.217646825347384,0.67953257835557,0.474941957718474,2.33777696510083,0.458259839566325,0.0240104463885607,0.649021155080786,0.0689209937941973,0.870047076972411
"PTHR11787",45.5121695634938,2.69442813520059e-08,3.3334307262993,0.0746764819817226,3.18197578466324,-1.15626998601059,0.906114916797132,0.633305902040737,3.5116691334369,-1.82576853031793,0.00104234675036927,0.0746764819817226,-0.265376049981806,0.28366275953398
"PTHR11792",241.081445017288,1.81586568298348e-19,5.77537988070383,0.0205344294065902,4.88307945020938,0.64440584262837,0.383653298228156,0.2681446840806,12.7278443135016,2.40320200580472,2.38982217655084e-16,0.0205344294065902,0.340630071893448,0.113322446745571
"PTHR11793_SF11",14.4429631589273,0.000440478766948619,0.174412807330622,0.678250402662571,1.06259774194885,-0.128811046560562,0.44129973545245,0.308435190559416,2.40788211862263,-0.417627594072305,0.0203040843548759,0.678250402662571,-0.0628353145671932,0.886052958121413
"PTHR11799",81.0165489069446,1.54748394210671e-11,1.73130684324479,0.195058802059163,2.57189951694243,-0.432151710567875,0.469914621202122,0.328434834860102,5.47312086260067,-1.31579133727381,1.99397042885719e-06,0.195058802059163,-0.194571943415848,0.518028074246261
"PTHR11800",37.8625503054142,2.00857871208176e-07,0.25769943958662,0.61424042071613,3.19933344690193,-0.282570143061117,0.79641472107113,0.556633749181945,4.01717015300649,-0.50764105388219,0.000226621513261906,0.61424042071613,-0.0763066380236781,0.855674765942039
"PTHR11801",693.191617439759,1.4444513361328e-28,0.558671357069675,0.458772145174138,7.28782472821773,0.19785898733195,0.378745362299689,0.264714407486851,19.2420170743929,0.747443213274209,4.75420256582207e-23,0.458772145174138,0.111972683519365,0.773440247075414
"PTHR11803_SF13",6.14699311760752,0.0170663679655946,0.246336395307693,0.622137119232098,1.86955601204405,0.307135634816841,0.885392137663809,0.618822244296519,2.1115570519714,0.496322874052458,0.0404392550786213,0.622137119232098,0.0746149122500229,0.859020063998624
"PTHR11804",494.581689754306,1.45828043720457e-25,0.05951462206016,0.808398712259915,2.87756608956501,-0.0313757102945891,0.184014256332069,0.128612069434486,15.6377345262435,-0.243956188812992,1.39142339230398e-19,0.808398712259915,-0.0367529315526262,0.931606874869604
"PTHR11807_SF12",3.68815810729146,0.0612959754366054,0.520874836159751,0.474286788177748,1.57235116134866,0.423500860734503,0.839570853975467,0.586796627168965,1.87280341367664,0.721716589915841,0.0677491975867034,0.474286788177748,0.108164524046965,0.78273338888641
"PTHR11811_SF25",6.29401233412826,0.0158727007381307,6.53804559951788,0.0140842859987124,-0.00893148116332676,-1.07003475984934,0.598747423816009,0.418479235144587,-0.0149169429513426,-2.55696022642471,0.988165877832013,0.0140842859987124,-0.359678725908688,0.0869441893890665
"PTHR11814",731.368529306445,4.74947067566015e-29,0.00615898093120896,0.937802719227427,10.8287293864626,0.0308073941772366,0.561655841585318,0.39255502011703,19.2800084761829,0.0784791751435307,4.39841363715202e-23,0.937802719227427,0.0118303528507124,0.983949804633569
"PTHR11815",15.8524779186542,0.000253039904245392,13.5774345119748,0.000624087918040666,0.196544362815721,-2.11954103069998,0.823005456119819,0.57521866499534,0.238812952398103,-3.68475704924692,0.812359461193523,0.000624087918040666,-0.485604500832397,0.00799141680809967
"PTHR11817",10.4236528175777,0.00235367687907507,7.34207015817563,0.00956378630203158,0.47987489073388,-2.33392480964752,1.23238765725912,0.861345909306,0.389386316803223,-2.70962546455698,0.698868691659169,0.00956378630203158,-0.378157377205553,0.0671575893806496
"PTHR11818_SF28",9.45032986792661,0.00361919270930049,0.600529343298987,0.442520963056493,1.77354602846694,0.351819565276549,0.649564999436291,0.453996883040159,2.7303595945072,0.774938283541978,0.00906544747836971,0.442520963056493,0.116037165057919,0.762293504040673
"PTHR11819_SF112",18.6859008328719,8.68540379451301e-05,0.122742965740439,0.727750056508088,1.38521918533839,-0.12000408699616,0.490080559638567,0.34252930300674,2.82651322949839,-0.350346921979399,0.00705294249211348,0.727750056508088,-0.0527432703389794,0.904788108008089
"PTHR11819_SF121",29.0942762387009,2.60020828199696e-06,1.73863955054757,0.194133769550417,2.85126960306935,0.551828403888845,0.598782388161977,0.418503672582104,4.76177933659941,1.31857481795595,2.10878229974146e-05,0.194133769550417,0.194967918869327,0.517098684467248
"PTHR11819_SF96",31.8244095456597,1.13292901564097e-06,0.366338529021102,0.548116135047858,1.05446903487118,-0.124441828241871,0.294167594318158,0.205600934514275,3.58458598172685,-0.605259059429185,0.000840880474950755,0.548116135047858,-0.090868739618587,0.823582644797107
"PTHR11822",22.4579182903501,2.2717143081985e-05,4.33798890497888,0.0431156398262735,1.21225493713348,-0.92684783856033,0.636698706538296,0.445004315895931,1.90396953014788,-2.08278393141941,0.0634665963285511,0.0431156398262735,-0.299571110689105,0.192576983068539
"PTHR11824",511.291764705244,7.43627494290344e-26,15.7164210277403,0.00026676631577417,4.67108202417621,0.686163888411946,0.247639988642735,0.173081651655292,18.8623899143974,3.96439415645573,1.04128027493027e-22,0.00026676631577417,0.513014855936916,0.00402680832862031
"PTHR11825",76.9475527641597,3.23238411530869e-11,0.00588967975310155,0.939174914727869,1.92178971616086,0.0163888165751413,0.305542409169729,0.213551071132248,6.28976423071045,0.0767442489904068,1.26480383090143e-07,0.939174914727869,0.0115688565942579,0.983949804633569
"PTHR11829_SF106",8.96958136815358,0.00449435113104871,0.170154223289018,0.681977828247098,1.07188769930491,-0.16805119718258,0.5828945420384,0.407399267904227,1.83890501969102,-0.412497543373313,0.0726839489625709,0.681977828247098,-0.0620664503976098,0.887837676307836
"PTHR11829_SF122",13.1000654836053,0.000758408109390906,0.892948284949964,0.349840074114809,0.82225207407338,-0.284572289049114,0.430872918211467,0.301147632683693,1.90834011449712,-0.944959409154681,0.0628849187898382,0.349840074114809,-0.141034086442698,0.686293561722017
"PTHR11830_SF3",43.4827818828838,4.50934115395882e-08,1.50551529328578,0.226349712794499,0.86359398253926,-0.193637746153971,0.225796485471617,0.157814692439553,3.82465644111105,-1.22699441452917,0.000409193009014564,0.226349712794499,-0.18189073063338,0.554697639144542
"PTHR11834",105.304942524728,2.99242207156965e-13,1.4306443051603,0.238065279318025,3.43602399889977,-0.44508907295222,0.532415685469263,0.372118359047211,6.45364908036341,-1.19609544149299,7.25817308971711e-08,0.238065279318025,-0.177456285708354,0.573589993785434
"PTHR11835",47.6928205726337,1.57014758978512e-08,1.72124639206903,0.196336594290798,3.17973469499047,-0.731377672295756,0.797608770878604,0.557468299829314,3.98658441467218,-1.31196280132824,0.000249110717410808,0.196336594290798,-0.194027143935475,0.520184162786093
"PTHR11839",54.9478036923089,2.85251529011972e-09,4.152999360004,0.0476007009638756,1.28663984622353,-0.477711219170229,0.33539320017494,0.234414519877808,3.83621327311473,-2.03789090974076,0.000395058424174109,0.0476007009638756,-0.293676543674416,0.204739184524117
"PTHR11841",59.6072850989825,1.01963152915606e-09,0.00663223598444176,0.935462527452979,1.15007352859936,-0.0120530884288666,0.21175715917867,0.148002263533265,5.43109632307157,-0.0814385411487814,2.29569708510393e-06,0.935462527452979,-0.0122763968291458,0.983655406655588
"PTHR11842",17.4712325120785,0.000136407009585044,2.9331435662656,0.0938181315789239,1.60380788285083,-1.08656034083749,0.907730511546345,0.634435080769633,1.76683262537766,-1.71264227621112,0.0841923879320038,0.0938181315789239,-0.249992418606124,0.33023771132605
"PTHR11843",5.92564155954918,0.0190486976869167,4.68679983263842,0.0358607551589351,0.341840817839453,-2.48855245905619,1.64466837621197,1.14949899868825,0.207847869384336,-2.16490180669665,0.836306826820305,0.0358607551589351,-0.310264857951273,0.167782899702891
"PTHR11845",68.4473166637379,1.6396159939448e-10,0.0884106578732357,0.767606809787131,1.20678987079145,-0.0442145988605689,0.212756639823461,0.148700825028708,5.67216079269164,-0.297339297559599,1.02112892845563e-06,0.767606809787131,-0.0447806186881591,0.913940594964233
"PTHR11846",52.9561773976585,4.49615683228e-09,0.0450065131641608,0.83297177000971,2.14130013365048,-0.0631980425237787,0.42622182813019,0.297896871941548,5.02391006824835,-0.212147385475666,8.90938540742639e-06,0.83297177000971,-0.031966077244822,0.938434560830309
"PTHR11847",1.18201392834519,0.28286638261941,1.64137747102201,0.206847920344614,-0.368153122033738,-2.57151839102036,2.87180630825162,2.00717574649614,-0.12819566590404,-1.28116254668251,0.898578283725045,0.206847920344614,-0.189637779972361,0.533921839305832
"PTHR11848_SF125",14.2472475538475,0.000476323939799517,0.0497102398805587,0.824600082573193,1.26193063514142,-0.0778361732649124,0.499491717571593,0.349106991723189,2.52642954977635,-0.222957932984136,0.0151950339939679,0.824600082573193,-0.0335932020026331,0.936637917961628
"PTHR11848_SF145",24.780259450447,1.03689963749049e-05,0.522667405182116,0.473531723278394,0.981439859476267,-0.163654191004252,0.32388002752741,0.226367681608478,3.03025742886602,-0.722957402052234,0.00408196969128961,0.473531723278394,-0.108348304815784,0.782335607014119
"PTHR11848_SF34",50.9633366692772,7.15826356159192e-09,0.000621577552027932,0.980222365771439,1.13301050016217,0.00387695663134863,0.222491296419847,0.155504614882012,5.09238122296768,0.0249314570779153,7.10229653995682e-06,0.980222365771439,0.00375853202507156,0.992826919341464
"PTHR11849_SF10",5.46785754483776,0.0239781198501401,11.3652008492834,0.00156753909930325,-0.476086889315555,-1.58270193295672,0.671707689153079,0.469472951058403,-0.708770938614427,-3.37123135505165,0.482205217931534,0.00156753909930325,-0.453075019362004,0.0164135233284006
"PTHR11849_SF17",3.82609606205278,0.0568274349137605,5.24669211978519,0.0268374371119033,-0.186724835168491,-1.35576264505946,0.846858046192269,0.59188982423995,-0.220491304307802,-2.2905658950978,0.826508460935255,0.0268374371119033,-0.326403087286148,0.136530922379867
"PTHR11849_SF174",12.1981459563813,0.00110226356196092,13.3757871419002,0.00067748547635306,2.06429478218258,1.04384921887776,0.408364368131304,0.285415855899206,5.05503159256744,3.65729232382377,8.03773865389186e-06,0.00067748547635306,0.482831222421398,0.00849115130362501
"PTHR11849_SF178",4.1701783260804,0.0471634515143422,0.915222059262265,0.343959754461845,0.560099301422594,-0.48085242281204,0.71914806057361,0.502630188246183,0.778837254981741,-0.956672388679774,0.440244320866121,0.343959754461845,-0.142746827188251,0.680313499336957
"PTHR11850_SF50",1.60936524715462,0.211251833890167,34.7604565071863,4.80046316551345e-07,7.42651025102824,6.06178551863585,1.47105047549306,1.02815319675194,5.04844012816016,5.89579990393045,8.21502425719459e-06,4.80046316551345e-07,0.664337278943364,3.30592524480295e-05
"PTHR11850_SF58",34.8029387124897,4.74237433692319e-07,1.02741521754364,0.316308158653259,1.75795106006887,-0.357786984653356,0.505034777783635,0.352981172230074,3.48085149261148,-1.0136149256713,0.00114071918458536,0.316308158653259,-0.151054785462142,0.662070113456417
"PTHR11850_SF63",28.6997625108567,2.93991683330612e-06,0.0941342549914602,0.76043300199604,1.01660671339836,-0.0606815422814618,0.282977893878902,0.197780178891691,3.59253049580407,-0.306813061963568,0.000821335741904819,0.76043300199604,-0.0462044106283885,0.911373774632174
"PTHR11850_SF68",21.2238768648476,3.48929878031105e-05,2.56682555652877,0.116282375473014,0.722930319373859,-0.376841790842189,0.336535300832,0.235212761991951,2.14815598121978,-1.60213156654776,0.037246211874869,0.116282375473014,-0.234779330971479,0.385371718715054
"PTHR11851_SF119",13.3274698142164,0.00069098108412883,1.43310013266396,0.237669220688299,2.02324375967487,0.492515306581075,0.58864194931334,0.411416271576915,3.43713825023007,1.19712160312307,0.00129558762320614,0.237669220688299,0.177603729842533,0.573589993785434
"PTHR11852",57.982285923599,1.45168681235005e-09,11.6514800230237,0.00138779031832399,1.8032189709857,-1.42812957946912,0.598613919866625,0.41838592596545,3.0123238219844,-3.41342643439457,0.00428663591664388,0.00138779031832399,-0.457564358422623,0.0151056782328688
"PTHR11860_SF43",3.66661321404323,0.062028254171359,0.183154211196428,0.670764008412423,2.56495968681606,0.461565619783485,1.54310238561578,1.0785120409649,1.66220965680933,0.427965198580945,0.103579856927545,0.670764008412423,0.0643843174470823,0.881417299943255
"PTHR11861",158.556921861237,3.46949948011711e-16,3.19756651291345,0.080635353311875,2.60827212378875,-0.423701662958037,0.339015940814787,0.236946542015671,7.69365628507041,-1.78817407231887,1.11528264780705e-09,0.080635353311875,-0.260285508906526,0.296715143503483
"PTHR11863_SF22",4.15110569544388,0.0476491702342124,0.000421905359655974,0.983705201997418,1.18986253017091,-0.0119127553114881,0.829801937987799,0.579968892588236,1.43391148622312,-0.0205403349450775,0.158666380117321,0.983705201997418,-0.00309655715765069,0.992826919341464
"PTHR11864",106.429311143638,2.5333985887858e-13,0.307080569346983,0.582282887597453,2.00568940340469,-0.11186944320502,0.288838481090151,0.201876286793134,6.94398265714008,-0.5541485083865,1.38110563969914e-08,0.582282887597453,-0.0832510272589676,0.842072672742004
"PTHR11866",315.05986368145,1.11458201621795e-21,0.081953827880128,0.776010520042552,7.74634969166345,0.120905544671445,0.604270427522419,0.422339397668592,12.8193426963229,0.286275789895213,1.8618002867795e-16,0.776010520042552,0.0431175627405275,0.918138092195548
"PTHR11871",55.9988630982232,2.25207876453884e-09,0.500029536757226,0.48321564583503,4.14816230315328,-0.425135789495612,0.860200285057426,0.60121504167441,4.82232147002411,-0.707127666519438,1.72990821707634e-05,0.48321564583503,-0.106002883664842,0.786842484714049
"PTHR11875_SF34",21.4308670464951,3.2449123276226e-05,6.78516968705093,0.0124909891112861,1.25953793848931,-1.57183105868118,0.863366620522703,0.603428071060449,1.45886800410092,-2.60483582727413,0.151703799372032,0.0124909891112861,-0.365520637632816,0.0798496614594734
"PTHR11875_SF56",3.4191439919279,0.0711698355609888,2.23362947581603,0.142174081814644,0.542206296626265,-2.15067564698967,2.05891821580851,1.43902835470332,0.263345232687326,-1.49453319662563,0.793513858868915,0.142174081814644,-0.219799435120642,0.433971957479977
"PTHR11878_SF20",28.8834829370205,2.77627707724422e-06,3.99625410507349e-06,0.998414015482572,1.53326498936367,-0.00056093832286324,0.401474816746691,0.28060057974228,3.81908136054043,-0.00199906330691989,0.000416185037290501,0.998414015482572,-0.00030137011909693,0.998655469899859
"PTHR11878_SF7",28.0588660851824,3.59444397843269e-06,0.0767729152991472,0.783016851682465,1.08311196347945,-0.0587430639657875,0.30333486001625,0.212008160975901,3.57068080939139,-0.277079258153957,0.000876167585505519,0.783016851682465,-0.0417348753902111,0.923393612108842
"PTHR11879",22.8963595534631,1.95458662020808e-05,5.03261322630808,0.0299584247036641,1.79010500302682,-1.53899128603064,0.98154254316587,0.686024116994195,1.82376710565495,-2.2433486635626,0.0749840717510608,0.0299584247036641,-0.320371782351037,0.147685392818063
"PTHR11883",92.706339941378,2.1199151646653e-12,0.810422024276616,0.372896442399681,4.41632645185161,0.371599830421715,0.590594820886013,0.412781181336124,7.4777602099968,0.900234427400228,2.29376101119663e-09,0.372896442399681,0.134482601107366,0.708452676347348
"PTHR11885",2.45334339686108,0.124439377624997,6.63341839860381,0.0134450407353615,-1.7654672528645,-4.55327436080157,2.52944283505456,1.76788953213244,-0.697966851987159,-2.57554235038056,0.488870253604947,0.0134450407353615,-0.361951241928393,0.0842555886082653
"PTHR11886_SF33",7.95755846521799,0.00715769988249996,7.9248799061333,0.00726770912130147,0.0419110466401929,-3.24636217960522,1.64994842838301,1.1531893564354,0.0254014282623771,-2.81511632195426,0.979849628121045,0.00726770912130147,-0.390668679376486,0.054455153850911
"PTHR11890",305.851981694419,1.97737049683071e-21,0.214392599609021,0.645628159373593,11.7108186989156,0.297059322049924,0.917926768639866,0.64156149451291,12.7579008467833,0.46302548483752,2.20138529638781e-16,0.645628159373593,0.0696342758456868,0.86952721171253
"PTHR11902",36.4295546562509,2.99072879442846e-07,3.25074214921605,0.078242247938213,3.81741333870528,-1.59153306707985,1.26297324270834,0.882722923880303,3.02256073970273,-1.80298146114042,0.00416865835562364,0.078242247938213,-0.262293147163439,0.290493660208661
"PTHR11903",95.2767339258132,1.40139946543996e-12,0.0133046470067045,0.908695865801473,2.30469750711879,-0.0270935469695514,0.3360732385098,0.234889815321131,6.85772398105299,-0.115345771516361,1.84834346189246e-08,0.908695865801473,-0.0173864008937797,0.970151290902141
"PTHR11904",22.6083626559663,2.15721756617828e-05,2.25860268961193,0.140017828879001,2.42880529371468,-1.09818291831239,1.04550113413493,0.730726342281571,2.32310153898046,-1.50286482745852,0.0248592113481906,0.140017828879001,-0.2209650899848,0.430247949660882
"PTHR11905_SF124",2.40682764138192,0.127970812652899,0.446142380593356,0.507661277136233,0.76050312523572,-0.560804292058243,1.20128023952832,0.83960417337277,0.633077195654473,-0.667938904835881,0.529960079330541,0.507661277136233,-0.100188921956747,0.80466443417717
"PTHR11905_SF24",8.38880537624448,0.00586063288501028,14.9703212677384,0.000357314977718891,1.96249576560917,1.11022291818556,0.410548408073691,0.286942334892285,4.78018116016398,3.86914994123237,1.98571752784092e-05,0.000357314977718891,0.503847158168011,0.00504387285954039
"PTHR11907_SF3",11.1721899477489,0.00170247752986004,8.44359987170036,0.00571463533034319,0.152980723175396,-0.934690893375196,0.460228949828786,0.321665281978617,0.332401347703806,-2.9057873066865,0.741164677191258,0.00571463533034319,-0.401252336857182,0.0456288257264468
"PTHR11908_SF32",27.0111091346828,5.0137533738887e-06,0.517036691992925,0.475910179803555,3.66567144505409,-0.577709040499636,1.14952448500926,0.80343080927305,3.18885895242551,-0.719052635064308,0.00263164113255649,0.475910179803555,-0.107769919485682,0.78273338888641
"PTHR11909_SF101",21.6227429668642,3.03437698742895e-05,1.07924453658179,0.304542001117779,1.47630933268095,0.265576676851002,0.365762980307658,0.2556407028323,4.03624590831791,1.03886694844999,0.000213606563965491,0.304542001117779,0.154728962957992,0.647601910860222
"PTHR11909_SF132",17.4825479366449,0.000135828181592076,0.0035992770778587,0.952432102247926,1.34014017263061,-0.0191779043384596,0.45736534250911,0.319663836705993,2.9301305719375,-0.0599939753463521,0.00535379281708838,0.952432102247926,-0.00904406218412154,0.986715564985629
"PTHR11909_SF74",115.959068454369,6.484067899255e-14,12.3691447032747,0.00102623697814975,2.84461841045112,0.690360411457181,0.280850879579596,0.196293556516863,10.1285721971361,3.51697948576256,4.4986207826207e-13,0.00102623697814975,0.468434758123616,0.0119563834975419
"PTHR11909_SF78",39.1867023646983,1.39936756616128e-07,1.23211093275286,0.273026561542194,1.01723070918671,-0.215072877359707,0.277223782188915,0.193758489339165,3.66934864373761,-1.11000492465252,0.00065352554031988,0.273026561542194,-0.165044660039382,0.620119636759207
"PTHR11909_SF84",18.3573943319195,9.80343542874478e-05,6.52656609617047,0.014163392713217,1.26107209888931,-1.8027928308706,1.00965545636123,0.705672920385617,1.2490123149873,-2.55471448427617,0.218264852772972,0.014163392713217,-0.359403645977684,0.0870427819641389
"PTHR11910",12.7590917757227,0.00087279315292211,0.371348774929651,0.545403998362463,1.44134427212741,-0.290852402490779,0.682891020787245,0.477289255367167,2.11065049656944,-0.609383930646067,0.04052130517693,0.545403998362463,-0.0914828493050011,0.823281363951514
"PTHR11911_SF64",28.6883389368165,2.95041974424497e-06,0.267268174927467,0.607759334102247,1.23296863146163,0.106806833378761,0.29559369054188,0.206597668083736,4.1711601800477,0.516979859305435,0.000140185854412747,0.607759334102247,0.0777020117749642,0.852088077996011
"PTHR11911_SF74",0.46735802960422,0.497789693631331,8.77685510312824,0.00490586997217569,-3.91511234871567,-5.07413890215881,2.45054471731993,1.71274570578659,-1.59764982905413,-2.96257575483366,0.117278666975357,0.00490586997217569,-0.407800459217077,0.0411575622817823
"PTHR11911_SF81",26.4774235398217,5.95208441955586e-06,12.3551572628941,0.00103224317811302,1.88713022934901,0.756296390043882,0.307848919153364,0.215163147435897,6.13005312651068,3.5149903645521,2.17279597724408e-07,0.00103224317811302,0.468227919043243,0.0119925780468411
"PTHR11913",11.7753173964688,0.00131689715498135,14.1865460579559,0.000488054903615761,-0.400691837864072,-5.03106910451123,1.91113642974563,1.3357400459107,-0.20966155614406,-3.76650316048665,0.834899607850957,0.000488054903615761,-0.493772668504806,0.00653331993305038
"PTHR11915_SF173",48.8769243716953,1.17760566806851e-08,0.0102991746299466,0.919626650187128,2.15236054266489,0.0302836151128214,0.426949246555506,0.298405282490217,5.04125621494701,0.101484849263063,8.41264558109299e-06,0.919626650187128,0.015297626408389,0.976116533026146
"PTHR11915_SF208",15.536270119995,0.00028615639776339,0.168224836247468,0.683684599561906,1.27410738835595,-0.145310709409299,0.506900022452693,0.354284837400757,2.51352797774803,-0.410152211072265,0.015687945284631,0.683684599561906,-0.0617149078226485,0.888450490133705
"PTHR11915_SF225",14.5683332049931,0.000419017506337452,0.27353726682007,0.603592725444,2.87141750682584,0.340660977789281,0.931931264275955,0.651349579420273,3.08114730870922,0.523007903209951,0.00355001599703715,0.603592725444,0.0786024604527398,0.850213799481529
"PTHR11915_SF236",681.551553469827,2.05106984089385e-28,0.00062157755202794,0.980222365771439,2.06650525008108,0.00193847831567433,0.111245648209924,0.077752307441006,18.5760547341279,0.0249314570779154,1.89654777815918e-22,0.980222365771439,0.00375853202507158,0.992826919341464
"PTHR11915_SF241",4.6953903748271,0.0356997287358226,9.52190664525809,0.00350517993738639,2.39423956044184,1.39158379282671,0.645233855804225,0.450969740705422,3.71065395732783,3.08575868227865,0.000577463304403688,0.00350517993738639,0.421789895562838,0.0315848022244665
"PTHR11915_SF261",11.2944010713641,0.0016156771162904,2.27983957177882,0.13821393507158,1.04336456876492,-0.829685752987755,0.786196730504423,0.549492145382103,1.32710367301514,-1.50991376302715,0.191320116523469,0.13821393507158,-0.221950547860983,0.427563826070349
"PTHR11915_SF264",13.0070893134821,0.000787940649210469,0.174466184126103,0.678204024938674,1.36312276850893,0.139259275551531,0.477021819869417,0.3334022300321,2.85756900781202,0.417691493959481,0.00649726344068182,0.678204024938674,0.0628448908330904,0.886052958121413
"PTHR11915_SF267",8.61849661530431,0.00527389125632994,0.292747026769466,0.591194508691421,1.32260872793935,-0.293107328258159,0.775086503949829,0.541726936003468,1.70640144190276,-0.541061019451102,0.0949831517423072,0.591194508691421,-0.0812980143711174,0.845103547537811
"PTHR11915_SF268",21.4384036918952,3.2363601808854e-05,8.3838579958557,0.00587400846358555,0.782956727567686,-1.26251797212628,0.62385743716604,0.436029238306555,1.25502507612056,-2.89548924982561,0.216094754932558,0.00587400846358555,-0.400058236901366,0.046541952117605
"PTHR11915_SF271",18.4909113768401,9.33182123347317e-05,34.1421038460435,5.73568995091152e-07,2.43931771514625,1.39008689853993,0.340381976087437,0.237901297515804,7.16641269665713,5.84312449345754,6.52407728843274e-09,5.73568995091152e-07,0.661001720083769,3.30592524480295e-05
"PTHR11915_SF37",8.18149883352309,0.00644985158680508,0.17034853464488,0.681806567156761,0.970442682498959,-0.16060426437197,0.556746654495961,0.3891238690563,1.74305974658712,-0.412733006488311,0.0883083727374469,0.681806567156761,-0.062101742762062,0.887837676307836
"PTHR11915_SF38",15.4617505526334,0.000294605193992779,3.28332311576846,0.0768151255506252,0.71436605551307,-0.594865110541447,0.469711756413083,0.328293047691794,1.52086049744267,-1.81199423723379,0.135449329353445,0.0768151255506252,-0.263513467838308,0.287517972196729
"PTHR11918_SF45",25.5822267143242,7.96210220282502e-06,0.187895990879006,0.666791383320191,1.25775865870207,-0.115798415584278,0.382220173150998,0.267143037873367,3.2906652946473,-0.433469711605097,0.0019740376569036,0.666791383320191,-0.0652089331953685,0.879467163664139
"PTHR11918_SF48",19.8529854913701,5.68149865260533e-05,1.31959058639546,0.25687220755012,0.757049387501927,-0.257604391766289,0.32085100429016,0.224250623100767,2.35950449703842,-1.14873434108825,0.022801508840283,0.25687220755012,-0.170638339171103,0.596197222462007
"PTHR11920_SF253",47.7080971906649,1.56429247793831e-08,0.00942506702835522,0.923101530823412,1.1040825929286,0.015048260532264,0.221775630410288,0.15500441838448,4.97837652805238,0.0970827844077168,1.03553504666905e-05,0.923101530823412,0.0146342131463537,0.977457227722896
"PTHR11920_SF263",13.5602026775621,0.000628472970668456,0.443781601741806,0.508780754093163,0.903117924448582,-0.195649834615678,0.420208258043202,0.293693840562387,2.14921507886152,-0.666169349146151,0.0371572117312865,0.508780754093163,-0.0999261475220249,0.804710209915611
"PTHR11923",136.34319280119,4.54199037766198e-15,0.131409120159674,0.718710948635916,3.30583191254986,0.0978981276791175,0.386394892135431,0.270060851191736,8.55557870933546,0.362503958819313,6.51881580088269e-11,0.718710948635916,0.0545681030146365,0.901458972733699
"PTHR11926_SF116",7.56041462871872,0.00862409898479099,14.3288381425901,0.000461021315697758,1.90640552224549,1.09243843002573,0.412915537861756,0.288596779861557,4.6169382051294,3.78534518143196,3.37809063430065e-05,0.000461021315697758,0.495637120952712,0.0062930170353991
"PTHR11926_SF130",7.01997616751214,0.0111544808994354,1.6337162785553,0.207891622872454,1.61509216346469,0.518549015530946,0.58045858717316,0.405696719403299,2.78244167483198,1.27816911187655,0.00791753573539115,0.207891622872454,0.189210572278327,0.535058962165819
