"","F_value Intercept","p_value Intercept","F_value log10MLSP","p_value log10MLSP","Coefficient Intercept","Coefficient log10MLSP","Coef SE Intercept","Coef SE log10MLSP","Coef tval Intercept","Coef tval log10MLSP","Coef pval Intercept","Coef pval log10MLSP","R t value log10MLSP","p.adjusted GFS vs.log10MLSP"
"PTHR12059_SF5",3.42167144474315,0.0710692459330487,4.02669840181564,0.0509549176680778,-0.544805678440973,1.22000213793163,0.907861687316622,0.607975446802487,-0.60009766471285,2.00666349989619,0.551519476700304,0.0509549176680778,0.289556411097793,0.391001000881577
"PTHR12062_SF1",18.3786554300078,9.72669240999677e-05,9.59748829577728,0.00338890420990194,-0.0545073364232904,0.999317917693957,0.48167990330565,0.322570671853783,-0.113160910491013,3.09798132592456,0.910417725760609,0.00338890420990194,0.423161917614476,0.0558426606061929
"PTHR12062_SF8",9.14382844442788,0.00415371863739763,16.0663168525635,0.000232946121565421,-0.921142777378674,1.56493995393058,0.583006186070869,0.390426704218253,-1.57998799907537,4.00828103462862,0.121272555523827,0.000232946121565421,0.517181120199952,0.0110164034181659
"PTHR12075_SF2",3.02698566324801,0.0888814648787182,0.0316743770195261,0.859561067342258,1.14794899756649,0.162455559604173,1.36305752852975,0.912810311860152,0.842186755539739,0.177972967103226,0.404237966353985,0.859561067342258,0.0268207822738012,0.977352792354202
"PTHR12080",64.2975160577442,3.79370868077335e-10,0.98120664070691,0.32731738634739,8.21708682238382,1.45691551843218,2.19628036066966,1.47080172259321,3.74136515971866,0.990558751769379,0.000526510516207497,0.32731738634739,0.147694624399848,0.802956530209254
"PTHR12081_SF19",36.8682253221134,2.64551851342399e-07,4.71085182698151,0.0354118836639144,2.58364372909061,-0.717175730125597,0.493411775934211,0.330427254638172,5.23628307046142,-2.17044968312594,4.402226274284e-06,0.0354118836639144,-0.310983151235082,0.316811402960101
"PTHR12081_SF35",7.45069093031849,0.0090833814156403,0.340401892232049,0.56257623984384,0.81520348769296,0.297407173552979,0.761183043379063,0.509747913544748,1.07096905899807,0.58343970745232,0.290022955153306,0.56257623984384,0.0876185718810155,0.922241509311978
"PTHR12081_SF36",4.34730413047045,0.0429023303565324,2.31977707680008,0.134893855500908,2.27527466866529,-0.951866332672526,0.933225265653485,0.624960889725453,2.4380765849412,-1.52308144128936,0.0188731999944179,0.134893855500908,-0.223789597917915,0.60578840925831
"PTHR12081_SF42",12.6498113565267,0.000913190200311954,0.974586283751039,0.32893689570651,1.59574935636093,-0.372338497793076,0.563198439846696,0.377161882573024,2.83336963219446,-0.987211367312512,0.00692659298164238,0.32893689570651,-0.147206354907788,0.804543465784818
"PTHR12084_SF2",8.97773074677284,0.00447777744228643,4.04708724883159e-05,0.994952910813676,1.20491331740675,0.0030242450884605,0.709870859643566,0.475385247657604,1.69736974132415,0.00636167214561674,0.0966903667982352,0.994952910813676,0.000959057720126931,0.997774099872415
"PTHR12086",74.0356220439791,5.5623113667103e-11,0.126171616145014,0.724132076171642,2.72225477130667,0.140862613553287,0.592172939045116,0.396565481537646,4.59706040552332,0.355206441587162,3.60266659315696e-05,0.724132076171642,0.0534727732152811,0.95517528298293
"PTHR12091",2.90480703769774,0.0953688210477781,0.200861647148232,0.656225425088841,1.35535264678163,-0.304193454955148,1.01352625611367,0.67873673601985,1.33726446513451,-0.448175910941487,0.188008728943506,0.656225425088841,-0.0674113682511408,0.934278298484384
"PTHR12093",882.915916970337,9.30912708602514e-31,0.60867491301305,0.439464101578143,2.10279886698526,-0.0626845074709354,0.119977874806282,0.0803466024184392,17.5265553784852,-0.780176206387409,1.81874672582404e-21,0.439464101578143,-0.11681081115293,0.873279467139773
"PTHR12096",7.02018102563162,0.0111533838281777,0.45615159420034,0.502962215080317,1.93403155959385,-0.42436105491453,0.938241351971053,0.628320054852398,2.06133694228126,-0.675389957136127,0.0452100745342496,0.502962215080317,-0.101295153326645,0.902225740689216
"PTHR12097_SF0",9.65724039693514,0.00329987194549526,0.0161107630948593,0.899575530042383,1.29958452964998,-0.0590630516802645,0.69485066088486,0.465326543585205,1.87030768308548,-0.126928180853817,0.0681025353766338,0.899575530042383,-0.019131640996949,0.982773275746658
"PTHR12098",805.387477782246,6.37400783421934e-30,1.11681616711491,0.296372989763318,2.85774923959709,0.132563077864545,0.187311905185142,0.125438754424103,15.256634311484,1.0567952342412,3.4921468792636e-19,0.296372989763318,0.157333652115175,0.784740339390818
"PTHR12100",21.7796416601129,2.87287807535578e-05,5.23650279373076,0.0269777408249276,1.91378043112355,-0.646714821214588,0.422012964105791,0.282613005916152,4.5348854037664,-2.28834062012865,4.40391807323976e-05,0.0269777408249276,-0.326119727528208,0.265567304482654
"PTHR12101",283.162381364264,8.68599854096369e-21,0.0472702081105773,0.828888368386859,3.00896475050099,-0.0449757452649905,0.308900249861309,0.206863853878362,9.74089451805872,-0.217417129294307,1.49189087286338e-12,0.828888368386859,-0.0327592731986827,0.966457700891399
"PTHR12106",110.802702704652,1.34127056394728e-13,0.700684782801457,0.407077302064009,4.29699423754471,0.455113497011296,0.811880332041544,0.543698797425915,5.29264482456367,0.837069162495822,3.64784068620791e-06,0.407077302064009,0.125199978629923,0.851518945036262
"PTHR12107",116.597407417339,5.93590008084981e-14,0.0572508879952637,0.812006075410458,5.09512604607093,0.137468005865249,0.857914814692872,0.574527100403416,5.93896498674517,0.23927157790942,4.1486020481152e-07,0.812006075410458,0.0360481030984677,0.963476786214745
"PTHR12109",24.8727240550154,1.00562707234361e-05,0.147627531759541,0.702663641465173,1.28891475360554,-0.105280522096169,0.409164549510306,0.27400869898975,3.15011345716077,-0.384223283729059,0.002932552530213,0.702663641465173,-0.0578269110896894,0.951921657746464
"PTHR12111",21.3852578966838,3.29717512208287e-05,0.0865368117712171,0.770010272030295,2.17087911627372,-0.149020303164739,0.75644724498131,0.506576451209609,2.86983544546766,-0.294171398628788,0.00628921854365227,0.770010272030295,-0.0443044605649595,0.960257353967263
"PTHR12112_SF11",15.9430656677844,0.000244313906717307,0.12831746067482,0.721895891843376,1.39934657222718,0.170041807816811,0.708837170831607,0.474693008491567,1.97414389342121,0.358214266431169,0.0546636522525902,0.721895891843376,0.0539242599835815,0.95517528298293
"PTHR12114",314.647842292401,1.14318162650002e-21,0.0837572796606559,0.773628146979435,2.84831173598415,-0.053503331246955,0.276059813075767,0.184871319655564,10.3177340600546,-0.289408499634437,2.52357876956881e-13,0.773628146979435,-0.0435885056683647,0.960257353967263
"PTHR12119",3.53957153905445,0.0665475266268759,0.488429979985778,0.488306403095397,1.92368013337978,-0.547594127992289,1.17001458100684,0.783533601638786,1.64415056411039,-0.698877657380587,0.107272441599497,0.488306403095397,-0.10477981247228,0.896564532024846
"PTHR12120",184.845732575464,2.33297228964534e-17,0.00804877794712952,0.928920855276143,2.92975564546868,0.0230036849591178,0.382883002037916,0.256408511879293,7.65183001040759,0.0897149817317571,1.28215148005961e-09,0.928920855276143,0.0135238055088774,0.986145166116912
"PTHR12125_SF9",1.84794713303378,0.180948940962667,0.000931324921942471,0.975792253377544,1.10718670289349,-0.0283706128108322,1.38819908129682,0.929647069034084,0.797570548641474,-0.0305176165835812,0.429403117432556,0.975792253377544,-0.00460065511514287,0.994058315263429
"PTHR12127",116.388450632534,6.10979784799496e-14,0.617972083578077,0.436015160777285,2.65426091519208,0.254822286276135,0.484045991354385,0.324155190133054,5.48348909525173,0.786112004473966,1.92579797954387e-06,0.436015160777285,0.117687277041654,0.868669896423338
"PTHR12128",138.912123586068,3.32030952565185e-15,1.00314598033264,0.322026994710746,1.73554942112992,0.198204689162804,0.295505456493199,0.197893648838789,5.87315524297219,1.00157175495949,5.18228036059961e-07,0.322026994710746,0.14930028314504,0.800532007060766
"PTHR12129",145.913933250978,1.44504424552311e-15,16.0663168525635,0.000232946121565421,1.03942861131066,0.78246997696529,0.291503093035434,0.195213352109126,3.56575499932796,4.00828103462862,0.000889004952170753,0.000232946121565421,0.517181120199952,0.0110164034181659
"PTHR12136_SF51",68.4648531869388,1.63392420174175e-10,0.231915118394825,0.632494019554442,0.970697191216403,0.0727089651316054,0.225453551575705,0.150981394707367,4.30553071544962,0.481575662170365,9.1725950029077e-05,0.632494019554442,0.0724096850855386,0.934278298484384
"PTHR12141",375.929285870303,3.5218124006692e-23,0.646638337721576,0.425640604604363,3.29599371314683,-0.151974246440055,0.282210340141124,0.18899019535312,11.6792095977015,-0.804138257839767,4.5082323123921e-15,0.425640604604363,-0.120347297571527,0.861322626884949
"PTHR12146_SF1",1.7837054132504,0.188562972169314,3.20541105331216,0.0802772430560768,8.93950816699299,-4.80175725530059,4.00490283966893,2.68199729910961,2.23214108428458,-1.79036617855459,0.030745053610811,0.0802772430560768,-0.260582936146815,0.484003902740428
"PTHR12149",19.5324586485114,6.37828230550041e-05,0.520645916755628,0.474383356273239,2.2072588490767,-0.343490475753902,0.710848603251642,0.476040021523803,3.10510401086816,-0.721557978790082,0.00332282983250823,0.474383356273239,-0.108141030831354,0.887687903259561
"PTHR12151",6.99858698125281,0.0112696618347266,0.0580539124201291,0.810717913980993,1.58762803038311,0.196299798578658,1.21657182849796,0.814711988986502,1.30500147479436,0.240943795147601,0.198676205683035,0.810717913980993,0.0362997046710358,0.963476786214745
"PTHR12155",3.96573845831713,0.0526657851392427,0.660189000800286,0.420867799908514,7.32129692787783,-2.21293955521293,4.06695210310771,2.72355035635388,1.80019256245564,-0.812520154088676,0.0786883520333833,0.420867799908514,-0.121583282389409,0.860917277510616
"PTHR12157_SF15",31.0781732334238,1.41719413183457e-06,2.12771028051466,0.151758819048676,0.737677372618174,0.366243732214227,0.374927765285758,0.251081060918004,1.96751865537603,1.45866729603246,0.0554471560448452,0.151758819048676,0.214770830897796,0.630950173742126
"PTHR12161",12.6215507541889,0.000923954481707335,3.02809131497108,0.0888250652989282,2.36413914081851,-0.798399913429181,0.685124732707372,0.458813298658267,3.45066967802529,-1.74014117673569,0.00124562197330636,0.0888250652989282,-0.253749857711488,0.511671963894662
"PTHR12162",40.9190516146506,8.80018387917019e-08,0.407651011971677,0.526473702624377,1.38900546346596,-0.142755039874206,0.333872643333538,0.223587328710615,4.16028533993528,-0.638475537488851,0.000145052786805117,0.526473702624377,-0.0958109975086108,0.911048964062121
"PTHR12166",34.7416681205789,4.82639089533665e-07,0.0145980735120073,0.904381706503024,2.08182622644087,-0.0488426112219234,0.603649366537832,0.404250998208367,3.44873421864246,-0.120822487608919,0.00125265430353749,0.904381706503024,-0.0182116545172783,0.982796305332765
"PTHR12170",307.427513617818,1.79070327832404e-21,0.104208242841907,0.748365928603822,3.00417430369572,-0.0634912044198587,0.293694746074465,0.196681055013936,10.2289003935196,-0.32281301529199,3.30882841851261e-13,0.748365928603822,-0.0486083659079765,0.958993185432152
"PTHR12173",26.5322407528269,5.84774126349377e-06,1.44484655583595,0.235786143570231,2.38659245165067,0.991360070784744,1.23155612219362,0.824746648210382,1.93786739283933,1.20201770196447,0.0590733858995544,0.235786143570231,0.178307061473716,0.751102463974981
"PTHR12174_SF23",14.4754604598725,0.00043480704498856,0.0534534659186713,0.81823116461512,1.07832239154913,0.0846759531600303,0.546897335165283,0.366245383352366,1.97170898853117,0.231200056052483,0.0549504883264283,0.81823116461512,0.0348335674998889,0.965073404950829
"PTHR12175",26.4652939934868,5.97543513317841e-06,0.0526354211526368,0.819602456868355,1.09466424011243,-0.0540429637384982,0.351749715657018,0.235559219567154,3.11205437101137,-0.229424107609982,0.00325952509928243,0.819602456868355,-0.0345663166179782,0.965073404950829
"PTHR12178",79.7559128512252,1.93904576061634e-11,0.223436103670897,0.638770548478116,3.13301015400733,-0.18151800875765,0.57342509109964,0.384010450974648,5.46367817285297,-0.472690283029911,2.0581390628776e-06,0.638770548478116,-0.0710804932550089,0.934278298484384
"PTHR12185",960.341880449209,1.59076833022057e-31,1.31870536244511,0.257029495431811,1.91832636602758,0.0885263485976426,0.115115104902363,0.0770901099963713,16.6644192146169,1.14834897241436,1.25936080430066e-20,0.257029495431811,0.170582760714679,0.761514321709148
"PTHR12186",46.7438046948037,1.98283974882952e-08,0.578378268518791,0.451005019144198,2.85720809110191,-0.322596422029567,0.633413348041625,0.424183296493666,4.51081130502818,-0.760511846402665,4.75902619869084e-05,0.451005019144198,-0.113905278658742,0.876533497010844
"PTHR12189",13.8694659651841,0.000554474269549735,0.207572093785306,0.65091759305075,0.887918784911977,0.155577008769949,0.509911236653998,0.341476588631726,1.7413202947604,0.455600805294839,0.0886160161502071,0.65091759305075,0.0685229656980637,0.934278298484384
"PTHR12190",207.057118602747,3.00999545606731e-18,0.14889819011239,0.701450014586411,3.14190339514711,0.103306894491999,0.399777405587615,0.267722330592085,7.85913198503294,0.385873282454733,6.43279790220221e-10,0.701450014586411,0.0580744057665326,0.951212216501441
"PTHR12191_SF11",3.41593946351938,0.0712975990968808,0.819447061767158,0.370272185884714,0.267705896426411,0.531481625733587,0.876721085943785,0.587121255797568,0.305348988085791,0.905233153263378,0.761540267690071,0.370272185884714,0.135215725906127,0.826914557677741
"PTHR12195",16.3043981140555,0.000212532299444817,12.4189923639012,0.00100513015995118,-0.533860291163572,2.0812842931184,0.881905142354985,0.59059290688372,-0.605348881103,3.52405907497324,0.548057003215573,0.00100513015995118,0.469170305656373,0.0215399914070367
"PTHR12198",862.403789228564,1.52388664243336e-30,0.0171981384514739,0.896261033245923,2.01041447695627,0.0106493824459945,0.121259940762577,0.0812051744162429,16.5793786827968,0.13114167320678,1.53029274377153e-20,0.896261033245923,0.0197664884549093,0.982773275746658
"PTHR12199",267.713437070885,2.52689760512344e-20,0.211232311170257,0.648066118366063,1.88938897258986,0.0651984393485142,0.211831564138943,0.141859042686232,8.91929859589098,0.459600164458475,2.01085825729893e-11,0.648066118366063,0.0691216131804402,0.934278298484384
"PTHR12200",4.41741634207377,0.0413332618312841,1.87262771518086,0.178121627367732,4.20811892501256,-1.6619877655153,1.81357594756374,1.2145128078808,2.3203433694991,-1.36843988365615,0.0250217000283243,0.178121627367732,-0.202045375289638,0.672863444117791
"PTHR12210",145.987927276013,1.43263370740239e-15,0.042353687029696,0.83789630811075,6.40706245738185,-0.125516252319103,0.910726555667494,0.609893987522935,7.03511105228063,-0.205800114260649,1.01546946346353e-08,0.83789630811075,-0.0310106130156452,0.97264640200563
"PTHR12211",6.24785503066133,0.0162375238868005,1.64183217803316,0.206786174908007,1.87113723309745,-0.648799054625543,0.756100412668722,0.50634418506912,2.47472055529386,-1.28133999314513,0.0172595267130953,0.206786174908007,-0.189663100844666,0.715705120853153
"PTHR12214",35.2125144306983,4.21865501046063e-07,0.0570193186862417,0.812379318648834,2.03816728491753,0.102639068141528,0.641852647386796,0.429834913762862,3.17544422885161,0.238787182834929,0.00273236008945871,0.812379318648834,0.0359752198005218,0.963476786214745
"PTHR12215",22.4038141265664,2.31443317399036e-05,0.0766550655586163,0.783179149275992,1.01416364956955,0.0763821833711984,0.411960225306169,0.275880902944218,2.4617999196787,0.276866512165369,0.0178136495163065,0.783179149275992,0.0417028864212614,0.963476786214745
"PTHR12220_SF13",39.4362178118855,1.3081238230261e-07,0.281610213015578,0.598316189427553,1.01621227963099,0.11531486475593,0.324485086865837,0.21730068404043,3.13176882625475,0.530669589307299,0.00308608947850371,0.598316189427553,0.0797466591658028,0.931278698017985
"PTHR12221",8.66672405872752,0.0051588063513566,0.893699878671641,0.349639388206281,1.58833531992966,-0.410302970348542,0.64810065411032,0.434019069491018,2.45075407632484,-0.94535701122467,0.0183000969011508,0.349639388206281,-0.141092247014604,0.810666777334279
"PTHR12226",160.241217012944,2.88854159180305e-16,1.23766961915018,0.27196209535119,2.43009706501113,-0.223279198767121,0.299695034929381,0.200699319413103,8.10856631503336,-1.1125060085906,2.81870000180766e-10,0.27196209535119,-0.165406378478329,0.769506493910675
"PTHR12231_SF9",0.682754577669335,0.413098099501113,0.0325811083667616,0.857587009524187,1.49689433317306,-0.292759472319313,2.42193050195924,1.62191476920394,0.618058334854006,-0.180502377731601,0.539723069252752,0.857587009524187,-0.0272016880189736,0.977243414221457
"PTHR12232_SF3",2.58027228129711,0.115356942396064,0.0223534766249184,0.881833810623295,1.22802833840417,-0.118705523238969,1.18558319766287,0.793959569382315,1.03580106467852,-0.149510790998237,0.305954309002944,0.881833810623295,-0.0225338765554312,0.982742402227644
"PTHR12232_SF5",12.8634771888825,0.000835960585035017,0.678284322664684,0.414619981878839,1.69506862714079,-0.344250418606362,0.624169058181,0.417992594389034,2.71572037242712,-0.823580185934973,0.00941473594081754,0.414619981878839,-0.123213316024168,0.856276380471028
"PTHR12233",27.6101126907552,4.14242965318418e-06,0.246316913689259,0.622150852053357,3.81444041158637,-0.373512150666235,1.12380579037687,0.752588568356795,3.39421672699087,-0.496303247711779,0.00146704117311076,0.622150852053357,-0.074611978141467,0.934278298484384
"PTHR12234",13.6676400920202,0.000601652607664452,5.4453054235636,0.0242540606172695,0.139847861495603,1.21011046197227,0.774368256719497,0.518577767347182,0.180596066899809,2.33351782156546,0.857513908189249,0.0242540606172695,0.331855171646248,0.250786986782566
"PTHR12245",237.525868387715,2.39592766127674e-19,0.688417104676654,0.411182339823932,4.46794837325598,0.307442767266609,0.553314565226093,0.370542864310052,8.07487937974361,0.829709048207053,3.14996413105329e-10,0.411182339823932,0.124116162764614,0.85160248247961
"PTHR12247_SF21",32.6422371901331,8.88811912290252e-07,0.0213471544202019,0.884504533061483,1.12500293131872,0.0352093257617126,0.359849879066577,0.240983724793997,3.12631182268808,0.146106654263938,0.00313320549034011,0.884504533061483,0.0220210656384694,0.982742402227644
"PTHR12247_SF64",219.455645576895,1.03740109863121e-18,0.233827507046433,0.631098031540667,1.81850003086702,0.0734265415888875,0.226745627929652,0.151846670453186,8.02000041840369,0.483557139381101,3.77585605849886e-10,0.631098031540667,0.0727060481454994,0.934278298484384
"PTHR12247_SF69",9.14382844442788,0.00415371863739763,16.0663168525635,0.000232946121565421,-0.921142777378674,1.56493995393058,0.583006186070869,0.390426704218253,-1.57998799907537,4.00828103462862,0.121272555523827,0.000232946121565421,0.517181120199952,0.0110164034181659
"PTHR12259",182.388669641594,2.96196982734961e-17,0.467383476796764,0.497778052253916,2.98200836134083,-0.16575215732549,0.362039670044219,0.242450180716343,8.23668953453806,-0.6836545010433,1.84896444493023e-10,0.497778052253916,-0.102521721392245,0.899547920877983
"PTHR12260",15.0003420649172,0.000353107911707694,0.268316790362821,0.60705809156611,0.993713351392501,0.194249346504811,0.559975839570783,0.375003776476042,1.77456468863759,0.517993040844007,0.0828887739158503,0.60705809156611,0.0778533707397544,0.934278298484384
"PTHR12262",26.2368570295347,6.43359474799313e-06,0.0387663127749446,0.844819018140705,1.04421719371636,0.0500923226007509,0.379907239356096,0.254415707610391,2.74861093851804,0.196891626980287,0.00864673675496226,0.844819018140705,0.0296694622931767,0.972749982002543
"PTHR12263_SF1",12.7236927304855,0.000885668704160508,0.0212018496357191,0.884895436958877,1.12753095536963,-0.0512156400245812,0.525229822713244,0.351735116261943,2.14673825934903,-0.145608549322212,0.0373656423639268,0.884895436958877,-0.0219460279219693,0.982742402227644
"PTHR12264",13.0053277311959,0.000788511742387852,0.0140672971862034,0.906127636132852,1.32570391705167,-0.0490479533682988,0.617517411182035,0.413538129449423,2.14682840199444,-0.118605637244624,0.037358038622205,0.906127636132852,-0.01787761497069,0.982952760822047
"PTHR12267",37.9348502227082,1.96902119391139e-07,0.0749207885701462,0.785583246048504,1.01937363262499,0.0570610744804863,0.311295199638118,0.208467700236202,3.27462046896327,0.273716620924171,0.00206614367466283,0.785583246048504,0.0412292466827266,0.963476786214745
"PTHR12268_SF13",11.3312083822329,0.00159045948398226,0.516050428764263,0.476328814316411,1.49401252398337,-0.287043219787001,0.596670916473649,0.399577680284465,2.50391377011142,-0.718366500307651,0.0160646723419717,0.476328814316411,-0.10766827590823,0.888366040147964
"PTHR12271_SF34",48.2137382469503,1.38283842366558e-08,1.0274709182007,0.316295190730295,1.33421335966555,-0.189484782312143,0.279140734050316,0.186934546171489,4.77971573803004,-1.01364240154045,1.98874116129772e-05,0.316295190730295,-0.151058786643045,0.797884513774487
"PTHR12276_SF47",14.0563568818994,0.000514251841860547,0.11203555176989,0.739428912920536,1.26035335909584,-0.117426790423185,0.523869253830062,0.35082397254235,2.40585480037484,-0.33471712201483,0.0204035768795289,0.739428912920536,-0.0503963843340566,0.956114786071639
"PTHR12277_SF52",0.257504994385172,0.61437368784267,0.412053263320959,0.524259555979649,2.93214425949566,-1.54361955049296,3.59084980083587,2.40471488395613,0.816559984996621,-0.641913750686928,0.418579096997456,0.524259555979649,-0.0963221688747866,0.910699682540317
"PTHR12277_SF54",1.02317099497166,0.317298375201945,16.0663168525635,0.000232946121565421,-4.76342833213602,4.69481986179174,1.74901855821261,1.17128011265476,-2.723486443165,4.00828103462862,0.00922792216012751,0.000232946121565421,0.517181120199952,0.0110164034181659
"PTHR12280_SF21",8.62166595601635,0.00526624529438831,2.16992601177475,0.147851221413947,1.8873346095052,-0.64632319072723,0.655180441606302,0.438760250913553,2.88063331817115,-1.47306687281153,0.00611122981673472,0.147851221413947,-0.216791811168553,0.624160089753579
"PTHR12280_SF23",15.6433203457438,0.000274462366647078,0.0269634945301409,0.870321263004222,1.23308274469935,-0.0569110422659364,0.517537828240879,0.346583952993933,2.38259442578453,-0.164205647071411,0.0215769718752397,0.870321263004222,-0.0247473512079657,0.980817716865316
"PTHR12281_SF2",5.63220956371666,0.0220664038737595,0.266103268467899,0.608540398310836,1.5342146382838,-0.298923663693708,0.865304256915546,0.579475650936736,1.77303489035481,-0.515851983099706,0.0831453447029662,0.608540398310836,-0.0775335122800408,0.934278298484384
"PTHR12281_SF4",3.83008227734969,0.0567037463402028,0.0475114407492388,0.828459313364564,1.55798275369272,-0.176098200672124,1.20639482785161,0.807896670528284,1.29143686438646,-0.217971192475609,0.203295559224498,0.828459313364564,-0.0328426665998751,0.966457700891399
"PTHR12281_SF6",18.4072866041458,9.62434167183323e-05,0.785174119855752,0.380380819002083,0.770090687586736,0.267421707925613,0.450658242024887,0.301796132470506,1.70881305560192,0.886100513404519,0.0945315454435374,0.380380819002083,0.132408496650119,0.83506107611073
"PTHR12281_SF8",26.3144390400286,6.27400095147785e-06,0.20673890087404,0.651570938173957,0.97805077884079,0.117211841091739,0.384940879616321,0.257786628235204,2.54078179437745,0.454685496661198,0.0146633009715186,0.651570938173957,0.0683859465128545,0.934278298484384
"PTHR12283",152.950277230759,6.45782885230852e-16,1.0804719457086,0.304270465539987,1.9079494205096,0.215177469047677,0.309117573564238,0.207009390888278,6.17224507332355,1.03945752472557,1.88344170372645e-07,0.304270465539987,0.154814815836613,0.784740339390818
"PTHR12286_SF4",27.1293405330768,4.82768545604172e-06,6.88700028064608e-05,0.993416108828392,1.18829989200493,-0.00222616051849439,0.400566913503836,0.268251047063795,2.96654529354569,-0.00829879526235349,0.0048535409245506,0.993416108828392,-0.00125108947984454,0.997564995844361
"PTHR12289",76.6937885365963,3.38715401624492e-11,0.04625057628982,0.830714678489655,3.86344328952928,0.115934899079744,0.804987732988966,0.539082972078105,4.79938156968441,0.215059471518508,1.86484851739687e-05,0.830714678489655,0.0324044087456334,0.967841101474144
"PTHR12290",94.1015728179454,1.69170192548073e-12,0.320931937491686,0.57392663473246,4.82161934922388,0.362502222364377,0.955515755793232,0.639888351575083,5.046090888602,0.566508550237051,8.27913921583805e-06,0.57392663473246,0.085094605088302,0.92719550549541
"PTHR12292",5.75254899500314,0.0207708613479073,0.00681765325712175,0.9345686756594,1.63753827328834,0.0699235497217313,1.26456064270302,0.84684906577413,1.29494641695323,0.0825690817262839,0.202092712151538,0.9345686756594,0.0124467931687269,0.986145166116912
"PTHR12294",95.951346308468,1.25875507731397e-12,8.05715154959494,0.00683320923439803,1.7733964248672,1.04351639510441,0.548961843100362,0.367627939915544,3.23045480693453,2.83851220705407,0.00234118821123685,0.00683320923439803,0.393414684134279,0.0929676098469416
"PTHR12295",146.113592472044,1.41181138286924e-15,0.0180421686530009,0.893761177083267,2.06232287154314,-0.0265802310817876,0.295493567588006,0.197885687094673,6.97924793550346,-0.134321140007822,1.22609212409249e-08,0.893761177083267,-0.0202455233586975,0.982773275746658
"PTHR12297_SF11",4.27048625061342,0.0446963923465147,0.0686075783769925,0.794597399124047,0.890241606363417,0.162876869346891,0.928553681496216,0.621832430286124,0.958740053594893,0.261930483863548,0.342928531442741,0.794597399124047,0.0394567564368055,0.963476786214745
"PTHR12297_SF5",4.18269597183036,0.0468476105860845,0.241187616487981,0.625790418598232,3.91029607701153,-0.821089919905717,2.49658792671865,1.67191124092353,1.56625610304499,-0.491108558760668,0.124453215652744,0.625790418598232,-0.0738353120160782,0.934278298484384
"PTHR12298_SF4",6.9523554640407,0.0115229775277439,1.75897949241402,0.191595330368343,1.60873821715426,-0.551753030067153,0.621223658682341,0.41602012369088,2.58962805854257,-1.32626524210432,0.0129782666805703,0.191595330368343,-0.196061455731506,0.694400120062528
"PTHR12299",28.7995964406086,2.8497783374255e-06,0.0785018586938467,0.78065110405692,2.20127866530489,0.146520892852327,0.780896065852713,0.522949300731457,2.81891376018289,0.280181831484211,0.00719548387698033,0.78065110405692,0.0422013707128547,0.962913640754701
"PTHR12300_SF30",20.5272930064168,4.4636523919814e-05,0.000158926069589658,0.989998652937853,1.35098503887913,-0.00441236813265046,0.522646222843126,0.350004934993872,2.58489391070303,-0.0126065883406121,0.0131334676849255,0.989998652937853,-0.0019005112682796,0.99664577040035
"PTHR12301_SF4",61.6534894806149,6.58746514533529e-10,0.197666120858183,0.658790627906083,1.13801994123237,-0.0701855892492381,0.235730338021512,0.157863537569404,4.82763462176225,-0.444596582148562,1.70005296588259e-05,0.658790627906083,-0.0668754090296323,0.934278298484384
"PTHR12305_SF32",5.59672886037538,0.0224647725620967,1.28947847259569,0.262291860030548,0.463753023352795,0.860365121019575,1.13138234159363,0.757662421759342,0.409899471030779,1.13555205631256,0.683868626387234,0.262291860030548,0.168736248115795,0.766641969267388
"PTHR12306",149.334851011409,9.73230837251556e-16,3.18683504893686,0.0811281440690204,3.38715100612111,0.739590129681851,0.618649921816814,0.414296547464862,5.47506899568326,1.78517087387646,1.98098094471683e-06,0.0811281440690204,0.259877911525859,0.487004359752494
"PTHR12308_SF22",4.35696144429878,0.0426824015961596,0.0977950265209447,0.75596933325891,0.926261496082511,0.208856374217108,0.997293522233349,0.667866023254251,0.928775205526485,0.312721963604964,0.358073036525452,0.75596933325891,0.0470923048963675,0.958993185432152
"PTHR12309_SF5",15.2087409989951,0.000325301702725769,1.07847230331564,0.304713004125158,1.8812931247236,-0.426095732823343,0.612683712196615,0.410301105196251,3.07057799525749,-1.03849521102201,0.00365482425116987,0.304713004125158,-0.154674921183301,0.784740339390818
"PTHR12311",8.01168422511435,0.00697936605959392,0.544341674225654,0.464555753229301,1.39677426426766,-0.311499114629441,0.630455840709654,0.422202717439943,2.21549896769204,-0.737795143807313,0.0319469617856928,0.464555753229301,-0.110545105867642,0.882997516248341
"PTHR12313",5.13713903615334,0.0283882246823734,15.7214654370435,0.0002662436740498,-3.31189878066118,4.45324798449043,1.67711952738268,1.12313087802553,-1.97475417022289,3.96503031981389,0.0545919633133653,0.0002662436740498,0.513075509058557,0.0110164034181659
"PTHR12315",26.8206427077901,5.32946561415512e-06,0.00943012138077004,0.923080980706324,2.10688119761355,-0.0453278075329789,0.697011141077381,0.466773370705136,3.02273675906659,-0.0971088120654868,0.00416665667636687,0.923080980706324,-0.0146381357026404,0.986145166116912
"PTHR12316_SF16",23.2795032912638,1.71544648523013e-05,0.939164269298838,0.337790034391751,1.38279836501381,-0.253571274710167,0.390717552148512,0.261655141592312,3.53912527709585,-0.969104880443205,0.000961586863121436,0.337790034391751,-0.144563377033831,0.80524471599094
